c2,c0,729,129,229,ff9a,
4732,19173,12279,7633,4152,5855,
0,0,0,0,0,2945,
123642,491744,192979,127751,62047,9473,
10401,50013,31359,19968,10562,6403,
12083,56251,32265,18899,12182,3857,
7501,35467,24756,15805,8726,3570,
123027,496721,190985,126159,61979,7484,
1641,7644,5374,3327,1934,4066,
0,0,0,0,0,2277,
91,461,238,132,87,2169,
4324,17485,11584,7145,3988,3519,
26908,110996,44766,28171,15434,3308,
1164,4520,3429,2001,1389,3213,
957117,4614894,3134454,1980493,1006346,87820,
15605982,76354741,38326371,24221711,13186652,505221,
12420497,59835299,38225899,24220900,12693399,244009,
15370522,78837281,42540949,26964910,14932304,230729,
16459450,116279027,55468598,39543771,14894958,174052,
12868045,62995653,40479748,25997492,12365394,281026,
12837371,60632837,37545403,24354115,11150441,221033,
14595823,70375087,44070494,28282375,13317455,31448,
10013306,48409923,31089607,19930984,9404128,22513,
13268345,64006545,40748203,26129606,12348714,13044,
14402527,68681902,44333450,28584587,13371289,25503,
15065076,72670944,46871732,29999469,14275588,14697,
14334521,69698879,44829734,28684607,13681382,30758,
13989423,68277734,44611676,28570491,13581144,21652,
7451166,36155898,22484726,14597218,6716606,226444,
1837527,10195716,4857649,3348025,1482751,641518,
5079081,18448190,9843451,7244096,2589488,706890,
6745840,23541993,13584042,9872462,3710417,850043,
6791585,23516766,13167004,9674905,3492571,751235,
8150304,29741888,15389285,11429168,3955450,797856,
7225992,26331006,13743694,10267750,3472978,746853,
1087102,4265773,2547936,2087767,458122,358539,
1878306,7088515,5065427,4193371,836119,599029,
842123,2879571,2229610,2102297,123475,421796,
5213416,20417442,6238002,4429228,1685941,339732,
2468024,9691179,4870067,3564894,1238026,243793,
7031797,29396873,17455610,11468386,5059102,234949,
13802270,67311911,43777866,28054079,13350413,57290,
14482379,70678567,46141830,29574461,14028352,35774,
12193142,59221698,37667755,24255373,11522587,149518,
11994708,58483640,36352543,23050860,11529709,55797,
13552513,65807743,40800224,26066850,12767845,135465,
14944785,73420472,43677578,28135675,13495644,454943,
12270774,60074860,37439160,23797327,11804635,42363,
13199587,64672268,39605191,25267678,12530578,208420,
13814693,65895568,40364527,25934684,12467141,238201,
12554342,61855970,38770066,24652725,12158045,28235,
16568590,72246165,39315317,26317707,11643243,103069,
388754,1881384,940376,638938,285914,11802,
55221,318455,186927,116400,70092,25831,
1198906,6008310,2895466,1923715,955482,229000,
844383,3185248,1167656,872916,273732,70454,
232066,1049336,548872,359316,183804,35373,
758496,3594059,2022042,1269259,723198,84824,
1641,7646,4837,2945,1791,4387,
11380,59986,36133,20717,14205,3685,
95,475,261,153,91,2567,
0,0,0,0,0,2601,
0,0,0,0,0,2737,
4929309,19272995,5955741,4160006,1673480,80643,
10402,50001,32892,20849,11204,6545,
947,4676,3310,2148,1113,4288,
95,467,242,144,81,3269,
17573,86905,61049,36287,23577,10855,
1641,7644,6028,3755,2158,3910,
2398,9265,7967,4913,2983,4453,
91,461,246,139,90,2678,
3904,14075,9875,5995,3863,2853,
212,873,612,390,193,3161,
2146,8102,5074,3128,1897,2683,
5595,30333,21922,12926,8519,4539,
491,2023,1349,839,442,2846,
5655,27473,16216,10520,5413,4235,
732038,3457918,1894044,1195144,672491,21587,
4897,21309,12639,7460,4880,7232,
27501,142046,91304,55039,33774,8468,
78498,322181,126872,82820,41491,6844,
645334,3167742,1859423,1189942,634550,54231,
2534,13004,12679,7370,5142,5599,
36094,154317,107629,69083,34741,14312,
10406,50006,31589,20074,10700,6024,
4628,20869,17209,10376,6642,5842,
53151,218679,91320,58495,30754,6027,
15973,80118,52926,31794,20184,6493,
660619,2619810,884377,598044,271881,15806,
0,0,0,0,0,2205,
91,461,231,129,85,2181,
41657,184084,120220,75231,40714,7847,
0,0,0,0,0,1966,
24385,100329,60136,37449,20311,4977,
748,3758,2169,1251,770,4102,
10628,41377,23698,14645,8618,4271,
7435,35999,29202,20031,10742,7060,
86058,415796,217515,141500,93928,11015,
2873576,11900264,4547753,2982727,1467814,18934,
22170,117466,74798,42975,29977,5543,
11230,58832,35658,20510,13999,6321,
67443,276521,108822,69106,36908,12568,
8539627,39393921,22683116,14432909,7582851,321083,
20343027,103265899,53898099,34250818,17985249,392564,
14602513,70534165,40151368,25129524,14259331,185913,
19472643,135013507,64359628,45548505,17748205,327469,
18332234,91488818,56626826,38170990,16422886,499570,
14298227,69098126,45029787,28790630,13657014,54808,
15455652,75150508,47959841,30730219,14571671,139625,
16036424,76105842,46404560,29971920,13848083,133103,
14928235,71952973,45711080,29276946,13792000,25727,
14289437,69162158,43752717,27992623,13195733,21635,
14682936,70858525,45157614,28920380,13676005,18166,
13897145,66705212,43327836,27900231,13030745,25608,
14509889,70662860,45611326,29194363,13796329,25591,
13931284,67031042,43087221,27687797,13020320,74853,
13933327,67952565,44002766,28152439,13339894,47788,
12426614,60530881,39086717,25068553,11832117,85569,
13613308,66457135,41866348,26662266,13145572,183420,
13566306,66420061,40606520,26138729,12521834,330101,
13294697,64718864,38383587,24538273,11919146,125469,
12083655,58992349,35779187,22654881,11303904,18273,
12385377,60173536,38466777,24333676,12157515,17040,
14227219,68160720,39877638,25395773,12538036,39261,
12150699,59483167,36937880,23325362,11794260,19080,
12352774,60222300,36381024,23027120,11550335,30515,
15077432,59588872,24228449,17229396,6552257,198628,
20484,100556,65997,38441,25485,13834,
87037,469365,273274,176727,95179,24171,
1531464,7533450,3676568,2458056,1195775,258617,
836901,3003786,869933,714937,137980,51976,
4764,26322,21072,12360,8276,6758,
1263,5980,3443,1929,1389,5473,
34616,148151,102682,65008,33919,15693,
748,3758,2394,1404,818,6624,
68329,268144,92536,62402,28725,6036,
5559,22226,17772,10869,6818,5615,
4625,22348,15249,9572,5304,5242,
846421,4117416,2333574,1464168,835260,87785,
22078,116669,70013,40440,27950,4403,
10011,52919,31468,17811,12813,3749,
19,59,49,29,16,3079,
0,0,0,0,0,9955,
72877,289313,109423,73379,34375,5009,
2255,11176,7009,4314,2475,5539,
272820,1092177,413539,273703,133768,14016,
95,467,244,146,81,3817,
8596,45279,29402,17077,11582,6324,
14843,66351,44965,27944,16624,9449,
59245,241289,102033,67141,33227,10008,
254,1189,878,631,213,3258,
5667761,22120824,6675485,4646072,1899145,75243,
0,0,0,0,0,2100,
3421,14509,8766,5073,3426,4392,
3638,16166,11856,7227,4193,6455,
145333,571543,189936,128092,59720,5028,
95,467,336,188,127,2492,
9617,45905,31699,20800,10008,7563,
4908,19881,14564,8892,5547,4732,
749356,3524577,1925946,1214772,684351,19169,
26132,131776,84729,49192,33706,7210,
1926,7078,5014,3109,1897,3801,
13614,65842,40810,23585,16375,4014,
2632,10218,5829,3650,2123,3302,
9020,36166,23774,14821,8704,4579,
252278,1095129,428587,307322,119355,10600,
95,467,235,137,81,3057,
12566,59537,36664,21662,14308,5709,
39854,159743,88955,55111,32466,7282,
9937,44627,29025,17992,10751,3693,
53439,282457,132892,79257,50966,8944,
165765,690399,391330,244604,133196,24835,
212,873,614,387,199,3539,
301077,1204556,446383,296154,144894,8614,
8446,41468,27563,16652,10413,5125,
129603,614219,407014,253077,149113,34750,
3513802,15462170,9669258,6467947,2803164,130527,
20401749,103170043,53822559,33966924,18479342,535873,
12683809,61112942,37055008,23295960,12687799,194011,
21109133,178386832,80305536,59800660,20021297,691288,
25336817,256204148,108654028,84714807,23386729,710748,
13562903,105389579,48006953,34754056,12747991,190167,
8706767,42893509,28478761,18197721,8720748,224925,
14966124,71132088,43366627,27933966,12986449,295637,
14513856,70016441,44694820,28556630,13550056,30136,
13987065,66780071,42010522,26979783,12675315,38803,
15093861,72934358,46700640,29840164,14145735,16363,
14228117,68726301,44152211,28220079,13354579,24808,
14697137,70942003,45108753,28856024,13630072,22637,
13970056,67918629,42885943,27372280,13052849,26869,
14020901,67146945,43146307,27745814,12995515,23490,
14393580,70081523,45557744,29134233,13784642,18735,
14357021,70026370,45828106,29324615,13829153,16453,
14517218,70041644,45226914,29018992,13620609,18582,
11155378,53026219,30935314,19886832,9468711,103419,
10442343,50428938,31033932,19816739,9706253,72650,
13681943,67490118,41410893,26468553,12753295,27705,
10346655,50949307,28731080,18273217,9164195,177842,
16108267,75306983,41594258,26936432,12643643,227800,
12435221,60267769,36133162,22915246,11518588,14572,
13810269,66664003,41392949,26501342,12796806,99542,
12718372,62551148,38577720,24576184,12047724,22122,
11693255,57063491,35754230,22705158,11224233,15192,
8715733,42814073,27037252,17131693,8506652,35899,
11024944,53376830,34211823,21655405,10826901,22881,
16206571,65534824,32125606,22286588,9109499,118676,
393285,1557903,533640,361253,164797,21071,
568694,3421964,1957087,1226853,719278,153693,
1457596,5747077,2041225,1546903,471511,181625,
237976,949527,326944,220220,99875,7276,
187479,750172,265087,177823,83721,6646,
91257,360440,133002,87732,43686,6947,
15377,77432,43309,23730,19304,7265,
196513,780577,270322,182591,83926,5638,
26697,106649,38945,26042,12346,4557,
143258,563925,190011,128265,59574,6890,
5315,27569,22063,12308,9237,4942,
12276,59386,42343,27473,13774,8250,
1950,9102,6742,4316,2292,9094,
587,2595,1403,862,477,4983,
2157674,9359688,4051735,2635517,1363220,72104,
4792,19167,12240,7645,4086,5041,
60755,269699,134058,83042,47935,7447,
100811,397862,136715,94101,40069,6834,
656810,2596876,880037,588264,279813,11862,
624694,2562206,917406,635326,274937,14303,
8434,48834,35093,20902,11527,5345,
8567,45119,28435,16552,11167,6705,
4872,21205,14209,8497,5389,6271,
0,0,0,0,0,2847,
55006,291545,133702,79865,51348,6540,
4565,25363,20737,12136,8185,5947,
3773,14328,11337,7155,4130,3079,
19314,82002,59421,37401,20018,11738,
18421,78006,46731,29098,15793,4433,
130708,628390,398752,248510,143843,31518,
176425,826361,467217,308187,153879,26527,
6079,29536,20502,13107,6975,5075,
2788,12913,9098,5722,3158,4103,
200,811,585,407,169,2982,
6042,22143,16236,9765,6428,2996,
815166,3980639,2240625,1407920,802474,21247,
21996,116359,73993,42644,29622,5329,
182,922,504,283,183,3202,
12984,67562,39628,22830,15429,6064,
9663,46266,30804,19548,10554,8055,
15660,69066,47176,27859,18355,5378,
8607,45329,29436,17352,11358,5097,
1641,7646,5993,3719,2160,4000,
151844,782275,419390,267052,147771,21197,
351184,1726272,1059338,708714,341232,164663,
1509095,7168511,2964512,1908257,1011647,100076,
2714075,12379487,4463874,2824450,1577364,103491,
2522770,11780577,5660956,3842292,1754786,180292,
223929,983234,531404,381058,133293,19895,
444760,2121733,1591040,1003918,513111,54463,
8321904,38035272,22094414,13979291,7513163,338613,
12630142,61280461,40239886,25498683,13385505,258498,
13963988,67020134,38259971,23949190,13540092,158525,
17776840,126927899,59700709,42513521,16237229,193154,
11355434,55240578,35705795,22806136,10887260,131165,
15717003,74917586,44852064,28916766,13485752,428607,
14166818,67724070,43405094,27819308,13137836,98832,
14390671,69388837,43595680,27852850,13169941,25562,
14470739,70045818,44399301,28335281,13426286,49081,
14461295,69765010,43732240,27937009,13221125,23049,
14684398,70887054,44845136,28649820,13584207,28617,
13587165,65341495,41151502,26481708,12337147,32606,
13889222,67760406,43359876,27784540,13037579,24132,
14292807,69632072,44556800,28563710,13404003,23337,
13969217,67347958,43410107,27826094,13146481,21435,
13155520,64057668,41747049,26736928,12607069,27329,
8638476,42683524,27480814,17544227,8592302,111127,
13400000,65336762,39878966,25474314,12491663,36777,
13410605,66080730,40339119,25724636,12780434,236469,
14314832,69230841,41662020,26926317,12649786,172484,
13020671,63889387,40100639,25642872,12451819,74531,
14461632,69186484,40931001,26503599,12560493,219186,
12003025,58544553,36225896,23028321,11428922,15989,
3091942,16063660,10064557,6528420,3014077,304347,
227356,2272719,914824,685561,229119,386473,
6571942,23266286,13399170,9747617,3662015,799791,
7444259,26597316,15706753,11265189,4406604,952618,
7239203,25692828,13569572,10006233,3555793,735494,
7576147,27615594,14294767,10627558,3661025,835304,
5440392,20401616,10608456,7806376,2801509,631683,
1452478,4843280,2857883,2555304,296567,442500,
1169868,3735100,3210051,3055158,152197,518028,
710829,2431484,1777916,1698775,76987,364251,
296100,1208828,359041,327480,31134,243560,
5696297,22417765,11810001,8135596,3184468,222998,
11210288,54753127,35359736,22452614,11149874,116762,
9771488,39495337,19195621,13578222,5203234,106536,
448813,2205797,1150085,774718,359996,71251,
1419689,6960477,3340299,2249064,1070080,337529,
800594,3036614,1129627,837794,273138,97843,
105697,545474,352498,230599,119019,27562,
5943,28903,18964,11992,6559,6928,
4392,18681,13757,8923,4693,6045,
0,0,0,0,0,1894,
414168,1638132,545344,373388,169810,8145,
967730,3886577,1223471,823831,366530,11563,
740160,3494675,1977193,1246058,701878,83322,
5854,26908,21435,12391,8599,10308,
22729,120059,75008,43044,30079,7105,
19765,99923,64274,38526,24047,6212,
259,1277,761,489,245,2692,
8561,45076,29742,17371,11623,7812,
50111,199489,79179,52658,25395,5951,
0,0,0,0,0,2260,
184038,727243,259220,174045,81420,9603,
6768,27310,17241,10855,5905,4198,
7405,35003,23671,14434,9021,3605,
19756,80886,34652,21674,12217,3547,
5412,25203,18224,12396,5062,6762,
145,652,743,515,208,2901,
4602,23571,17248,10033,6618,6515,
13100,63164,44238,29067,14012,5709,
1950,9104,6113,3814,2173,4124,
587,2595,1453,892,494,3057,
1168974,4620845,1566141,1055889,487512,13913,
4326,17453,10692,6593,3690,6392,
844515,4157191,2272355,1430739,813907,24407,
175162,693545,243637,164994,74735,7204,
227756,929565,352902,233038,113080,9560,
20011,101395,64812,39053,23992,6223,
9593,49701,38588,23077,13424,5496,
160547,649150,241237,160716,76576,9824,
124786,494800,180112,119966,58011,7119,
172182,683873,243149,163935,75920,4960,
91,461,231,129,85,2836,
217321,862045,304370,202461,98016,7255,
20435,95600,58155,34493,22131,5791,
95,475,248,144,87,2435,
36938,158385,106656,68298,34562,14080,
114,534,331,195,112,3880,
95,467,330,180,127,2910,
5939,28898,17716,11342,5999,4246,
2707788,10596502,3371451,2339739,975500,53496,
1116590,4346985,1324424,912102,381512,17944,
95,476,404,223,155,2411,
39,59,49,29,16,2678,
2655771,11161385,6766190,4624716,1852624,88977,
5518194,26509652,18520341,11712819,6088683,215541,
23433847,117231009,61998470,39114530,21170114,539561,
15247899,82711978,43120203,27883943,14718442,237814,
14739550,104015691,48438499,34599667,13131046,169567,
9077889,44464454,28432850,18214890,8704144,220532,
15531301,73932734,45583756,29453818,13615627,295494,
14711084,70993676,45533007,29155134,13781405,35541,
14768508,71523541,45539439,29091667,13798399,30068,
20051555,98458917,55286912,36045573,16468796,165541,
14187337,67561433,42950097,27586575,12992826,34442,
14698435,70993373,45395650,29011034,13803486,23841,
14838771,71881126,46242386,29728836,14030958,191337,
13955410,68111235,44071768,28222245,13329973,54527,
14750593,71724868,45778518,29483986,13885281,202749,
15565956,74380844,46043189,29755135,13791868,262873,
13633088,65768492,42475875,27318718,12803386,29415,
7598707,37664122,23918336,15279941,7339969,89088,
10102320,49165945,29851775,19032555,9451675,79068,
12054448,58602647,37289643,23799836,11565311,15313,
13151235,65297559,40564673,25957078,12654451,142551,
15424119,72451251,38682271,24969185,12108648,342647,
14019145,67225035,40363365,25863013,12515981,46779,
12471757,60422566,38195689,24430078,11812697,23202,
12301081,60538529,37463008,23999806,11552324,20199,
11785030,56588881,34216384,21885210,10753848,52079,
7615661,28612701,12790090,9570977,3177116,107309,
1312066,6470139,3078575,2064596,998076,313324,
644919,2301262,702001,562579,122301,17926,
7353,27299,13428,8542,4840,3931,
12137,56373,34757,20279,13180,5290,
14189,59680,43793,26846,16644,5618,
11955,53799,36625,22296,13817,6359,
500,2185,1502,954,463,2979,
5543,31061,20004,11673,7976,6138,
9793,42804,26997,17093,9496,6099,
7871,32243,23034,14044,8626,8372,
5636,20332,11154,6840,4286,3643,
43493,172102,65076,43824,20253,4717,
3767,13625,8932,5272,3644,2806,
0,0,0,0,0,2837,
92514,435576,226963,146603,100712,26053,
676404,3175160,1783656,1120985,609204,48150,
33042,169401,105834,63004,40181,8843,
259,1277,710,460,221,3931,
18500,97627,62795,36057,25101,8434,
2624,12105,9109,5717,3158,5668,
0,0,0,0,0,2455,
505606,1997271,716067,482270,223092,14323,
182462,864233,573373,358899,200473,48587,
0,0,0,0,0,2016,
74920,319571,226263,149723,72126,12171,
8208,38947,25343,15603,9198,5477,
281,1411,791,464,273,2944,
1367,7079,7553,4081,3331,3876,
7630,35521,21268,13718,7172,5540,
729912,3212975,1625809,901267,718302,51152,
1632,6040,5064,3119,1933,3390,
2064878,8213372,2709581,1823580,846289,11381,
9485,37051,24147,14989,8675,5199,
0,0,0,0,0,2646,
5672,25986,20433,11768,8292,7369,
723051,3420650,1920289,1211488,681994,20955,
160504,752820,354784,248508,117771,17378,
410827,2085127,1349116,925284,390680,32412,
18496,97622,63181,36505,25027,16006,
1669,7772,5958,3733,2107,3476,
0,0,0,0,0,2222,
47643,253969,112052,66317,43385,6904,
1242208,4924850,1591128,1075964,486036,9508,
247449,975013,333698,224605,104999,5031,
